scenario,role,route,control type,label,destination,disabled,evidence
artist-studio-schedule,artist,/studio,button,Next week,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-schedule,artist,/studio,SELECT,"Artist
All artists
Ella Morgan
Oliver Grant",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-schedule,artist,/studio,button,"Botanical sleeve
Thu, 10 Sept, 10:00 am · Ella Morgan · Mia Chen
confirmed",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-schedule,artist,/studio,button,"Geometric shoulder
Thu, 10 Sept, 2:00 pm · Ella Morgan · Oliver James
confirmed",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-schedule,artist,/studio,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-schedule,artist,/studio,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-schedule,artist,/studio,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-schedule,artist,/studio,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,A,Back,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,tab,Schedule,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,tab,Team,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,tab,Billing,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,A,Your invitations,/studio?view=invitations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,button,Leave,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,button,Remove,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,email,Artist email,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,SELECT,"Role
Artist
Manager
Managers can invite artists and view the studio schedule.",,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,submit,Send invitation,,True,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-team,artist,/studio?view=Team,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,A,Back,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,tab,Schedule,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,tab,Team,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,tab,Billing,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,A,Your invitations,/studio?view=invitations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,button,Manage Studio billing,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,button,Refresh billing status,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-billing,artist,/studio?view=Billing,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-invitations,artist,/studio?view=invitations,A,Back,/studio,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-invitations,artist,/studio?view=invitations,A,Your business,/business,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-invitations,artist,/studio?view=invitations,A,Today,/dashboard,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-invitations,artist,/studio?view=invitations,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-invitations,artist,/studio?view=invitations,A,Calendar,/calendar,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
artist-studio-invitations,artist,/studio?view=invitations,A,Profile,/artist-profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,A,Back,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,A,Your profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,file,Profile photo,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,INPUT,Full name,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,tel,Phone,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,INPUT,City,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,INPUT,Country,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,date,Date of birth,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,SELECT,Gender,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,TEXTAREA,About you,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,INPUT,Instagram username,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,submit,Save profile,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,A,Discover,/discover,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,A,Bookings,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-profile,client,/settings?section=profile,A,Profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-notifications,client,/settings?section=notifications,A,Back,/settings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-notifications,client,/settings?section=notifications,A,Your profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-notifications,client,/settings?section=notifications,button,Enable notifications,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-notifications,client,/settings?section=notifications,A,Discover,/discover,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-notifications,client,/settings?section=notifications,A,"2
Messages",/conversations,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-notifications,client,/settings?section=notifications,A,Bookings,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings-notifications,client,/settings?section=notifications,A,Profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings,client,/settings,A,Back,/bookings,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings,client,/settings,A,Your profile,/profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings,client,/settings,A,"MC
Mia Chen",/settings?section=profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings,client,/settings,search,Find a setting,,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
client-settings,client,/settings,A,"Profile
Name, photo and contact details",/settings?section=profile,False,Rendered in isolated fixture; see input/tab checks and focused outcomes
